sentence_id,token_id,semiotic,before,class,after
2952,13,PLAIN,capacity,RemainSelf,capacity
2952,14,PUNCT,.,RemainSelf,.
2953,0,PLAIN,The,RemainSelf,The
2953,1,PLAIN,beginnings,RemainSelf,beginnings
2953,2,PLAIN,of,RemainSelf,of
2953,3,PLAIN,an,RemainSelf,an
2953,4,PLAIN,urban,RemainSelf,urban
2953,5,PLAIN,renaissance,RemainSelf,renaissance
2953,6,PUNCT,?,RemainSelf,?
2954,0,PLAIN,The,RemainSelf,The
2954,1,PLAIN,overcrowding,RemainSelf,overcrowding
2954,2,PUNCT,",",RemainSelf,","
2954,3,PLAIN,dirt,RemainSelf,dirt
2954,4,PUNCT,",",RemainSelf,","
2954,5,PLAIN,lice,RemainSelf,lice
2954,6,PUNCT,",",RemainSelf,","
2954,7,PLAIN,lethal,RemainSelf,lethal
2954,8,PLAIN,epidemics,RemainSelf,epidemics
2954,9,PLAIN,such,RemainSelf,such
2954,10,PLAIN,as,RemainSelf,as
2954,11,PLAIN,typhoid,RemainSelf,typhoid
2954,12,PLAIN,and,RemainSelf,and
2954,13,PLAIN,hunger,RemainSelf,hunger
2954,14,PLAIN,all,RemainSelf,all
2954,15,PLAIN,resulted,RemainSelf,resulted
2954,16,PLAIN,in,RemainSelf,in
2954,17,PLAIN,countless,RemainSelf,countless
2954,18,PLAIN,deaths,RemainSelf,deaths
2954,19,PUNCT,.,RemainSelf,.
2955,0,PLAIN,Retrieved,RemainSelf,Retrieved
2955,1,DATE,"November 28, 2013",ToBeNormalized,november twenty eighth twenty thirteen
2955,2,PUNCT,.,RemainSelf,.
2956,0,PUNCT,"""",RemainSelf,""""
2956,1,PLAIN,Listing,RemainSelf,Listing
2956,2,PLAIN,on,RemainSelf,on
2956,3,PLAIN,University,RemainSelf,University
2956,4,PLAIN,of,RemainSelf,of
2956,5,PLAIN,Chicago,RemainSelf,Chicago
2956,6,PUNCT,",",RemainSelf,","
2956,7,PLAIN,Library,RemainSelf,Library
2956,8,PLAIN,Catalog,RemainSelf,Catalog
2956,9,PUNCT,"""",RemainSelf,""""
2956,10,PUNCT,.,RemainSelf,.
2957,0,PLAIN,In,RemainSelf,In
2957,1,PLAIN,Victoria,RemainSelf,Victoria
2957,2,PUNCT,",",RemainSelf,","
2957,3,PLAIN,gaming,RemainSelf,gaming
2957,4,PLAIN,machines,RemainSelf,machines
2957,5,PLAIN,must,RemainSelf,must
2957,6,PLAIN,provide,RemainSelf,provide
2957,7,PLAIN,a,RemainSelf,a
2957,8,PLAIN,minimum,RemainSelf,minimum
2957,9,PLAIN,return,RemainSelf,return
2957,10,PLAIN,rate,RemainSelf,rate
2957,11,PLAIN,of,RemainSelf,of
2957,12,MEASURE,87%,ToBeNormalized,eighty seven percent
2957,13,PUNCT,(,RemainSelf,(
2957,14,PLAIN,including,RemainSelf,including
2957,15,PLAIN,jackpot,RemainSelf,jackpot
2957,16,PLAIN,contribution,RemainSelf,contribution
2957,17,PUNCT,),RemainSelf,)
2957,18,PUNCT,",",RemainSelf,","
2957,19,PLAIN,including,RemainSelf,including
2957,20,PLAIN,machines,RemainSelf,machines
2957,21,PLAIN,in,RemainSelf,in
2957,22,PLAIN,Crown,RemainSelf,Crown
2957,23,PLAIN,Casino,RemainSelf,Casino
2957,24,PUNCT,.,RemainSelf,.
2958,0,PLAIN,Archived,RemainSelf,Archived
2958,1,PLAIN,from,RemainSelf,from
2958,2,PLAIN,the,RemainSelf,the
2958,3,PLAIN,original,RemainSelf,original
2958,4,PLAIN,on,RemainSelf,on
2958,5,DATE,"December 18, 2014",ToBeNormalized,december eighteenth twenty fourteen
2958,6,PUNCT,.,RemainSelf,.
2959,0,PUNCT,"""",RemainSelf,""""
2959,1,PLAIN,Table,RemainSelf,Table
2959,2,CARDINAL,16,ToBeNormalized,sixteen
2959,3,VERBATIM,-,RemainSelf,-
2959,4,PLAIN,Ships,RemainSelf,Ships
2959,5,PLAIN,on,RemainSelf,on
2959,6,PLAIN,Navy,RemainSelf,Navy
2959,7,PLAIN,List,RemainSelf,List
2959,8,DATE,"June 30, 1919",ToBeNormalized,june thirtieth nineteen nineteen
2959,9,PUNCT,"""",RemainSelf,""""
2959,10,PUNCT,.,RemainSelf,.
2960,0,PLAIN,She,RemainSelf,She
2960,1,PLAIN,felt,RemainSelf,felt
2960,2,PUNCT,"""",RemainSelf,""""
2960,3,PLAIN,clueless,RemainSelf,clueless
2960,4,PLAIN,and,RemainSelf,and
2960,5,PLAIN,unwanted,RemainSelf,unwanted
2960,6,PUNCT,"""",RemainSelf,""""
2960,7,PUNCT,",",RemainSelf,","
2960,8,PLAIN,she,RemainSelf,she
2960,9,PLAIN,wrote,RemainSelf,wrote
2960,10,PUNCT,",",RemainSelf,","
2960,11,PLAIN,and,RemainSelf,and
2960,12,PLAIN,found,RemainSelf,found
2960,13,PLAIN,advice,RemainSelf,advice
2960,14,PLAIN,books,RemainSelf,books
2960,15,PLAIN,such,RemainSelf,such
2960,16,PLAIN,as,RemainSelf,as
2960,17,PLAIN,The,RemainSelf,The
2960,18,PLAIN,Rules,RemainSelf,Rules
2960,19,PLAIN,helpful,RemainSelf,helpful
2960,20,PUNCT,.,RemainSelf,.
2961,0,PUNCT,"""",RemainSelf,""""
2961,1,PLAIN,Eden,RemainSelf,Eden
2961,2,PLAIN,Festival,RemainSelf,Festival
2961,3,DATE,2014,ToBeNormalized,twenty fourteen
2961,4,PUNCT,"""",RemainSelf,""""
2961,5,PUNCT,.,RemainSelf,.
2962,0,PLAIN,Ehrenreich,RemainSelf,Ehrenreich
2962,1,PUNCT,",",RemainSelf,","
2962,2,PLAIN,Barbara,RemainSelf,Barbara
2962,3,PUNCT,(,RemainSelf,(
2962,4,DATE,2009,ToBeNormalized,two thousand nine
2962,5,PUNCT,),RemainSelf,)
2962,6,PUNCT,.,RemainSelf,.
2963,0,PLAIN,Five,RemainSelf,Five
2963,1,PLAIN,lanes,RemainSelf,lanes
2963,2,PLAIN,total,RemainSelf,total
2963,3,PUNCT,",",RemainSelf,","
2963,4,PLAIN,with,RemainSelf,with
2963,5,PLAIN,the,RemainSelf,the
2963,6,PLAIN,centre,ToBeNormalized,center
2963,7,PLAIN,lane,RemainSelf,lane
2963,8,PLAIN,reversible,RemainSelf,reversible
2963,9,PUNCT,.,RemainSelf,.
2964,0,LETTERS,TCI,ToBeNormalized,t c i
2964,1,PUNCT,",",RemainSelf,","
2964,2,PLAIN,Roma,RemainSelf,Roma
2964,3,PLAIN,e,RemainSelf,e
2964,4,PLAIN,dintorni,RemainSelf,dintorni
2964,5,CARDINAL,276,ToBeNormalized,two hundred seventy six
2964,6,PUNCT,.,RemainSelf,.
2965,0,PLAIN,Only,RemainSelf,Only
2965,1,PLAIN,a,RemainSelf,a
2965,2,PLAIN,few,RemainSelf,few
2965,3,PLAIN,of,RemainSelf,of
2965,4,PLAIN,them,RemainSelf,them
2965,5,PLAIN,survived,RemainSelf,survived
2965,6,PUNCT,.,RemainSelf,.
2966,0,PLAIN,Note,RemainSelf,Note
2966,1,PUNCT,:,RemainSelf,:
2966,2,CARDINAL,1,ToBeNormalized,one
2966,3,PLAIN,Excluding,RemainSelf,Excluding
2966,4,PLAIN,Kedayan,RemainSelf,Kedayan
2966,5,PUNCT,.,RemainSelf,.
2967,0,PLAIN,In,RemainSelf,In
2967,1,DATE,1887,ToBeNormalized,eighteen eighty seven
2967,2,PLAIN,the,RemainSelf,the
2967,3,PLAIN,building,RemainSelf,building
2967,4,PLAIN,was,RemainSelf,was
2967,5,PLAIN,further,RemainSelf,further
2967,6,PLAIN,extended,RemainSelf,extended
2967,7,PLAIN,by,RemainSelf,by
2967,8,PLAIN,the,RemainSelf,the
2967,9,PLAIN,addition,RemainSelf,addition
2967,10,PLAIN,of,RemainSelf,of
2967,11,PLAIN,a,RemainSelf,a
2967,12,CARDINAL,"3,000",ToBeNormalized,three thousand
2967,13,VERBATIM,-,RemainSelf,-
2967,14,PLAIN,square,RemainSelf,square
2967,15,PLAIN,foot,RemainSelf,foot
2967,16,PUNCT,(,RemainSelf,(
2967,17,MEASURE,280 m2,ToBeNormalized,two hundred eighty square meters
2967,18,PUNCT,),RemainSelf,)
2967,19,PLAIN,ballroom,RemainSelf,ballroom
2967,20,PUNCT,.,RemainSelf,.
2968,0,PLAIN,The,RemainSelf,The
2968,1,PLAIN,tempo,RemainSelf,tempo
2968,2,PLAIN,builds,RemainSelf,builds
2968,3,PLAIN,inexorably,RemainSelf,inexorably
2968,4,PLAIN,with,RemainSelf,with
2968,5,PLAIN,the,RemainSelf,the
2968,6,PLAIN,sense,RemainSelf,sense
2968,7,PLAIN,of,RemainSelf,of
2968,8,PLAIN,an,RemainSelf,an
2968,9,PLAIN,impending,RemainSelf,impending
2968,10,PLAIN,catastrophe,RemainSelf,catastrophe
2968,11,PUNCT,.,RemainSelf,.
2968,12,PUNCT,"""",RemainSelf,""""
2969,0,PLAIN,In,RemainSelf,In
2969,1,DATE,2010,ToBeNormalized,twenty ten
2969,2,PLAIN,Chevron,RemainSelf,Chevron
2969,3,PLAIN,began,RemainSelf,began
2969,4,PLAIN,developing,RemainSelf,developing
2969,5,PLAIN,a,RemainSelf,a
2969,6,PLAIN,new,RemainSelf,new
2969,7,PLAIN,road,RemainSelf,road
2969,8,PUNCT,/,RemainSelf,/
2969,9,PLAIN,race,RemainSelf,race
2969,10,PLAIN,version,RemainSelf,version
2969,11,PLAIN,of,RemainSelf,of
2969,12,PLAIN,the,RemainSelf,the
2969,13,PLAIN,Cypher,RemainSelf,Cypher
2969,14,PUNCT,.,RemainSelf,.
2970,0,PLAIN,Some,RemainSelf,Some
2970,1,CARDINAL,300,ToBeNormalized,three hundred
2970,2,PLAIN,Jews,RemainSelf,Jews
2970,3,PLAIN,were,RemainSelf,were
2970,4,PLAIN,found,RemainSelf,found
2970,5,PLAIN,hiding,RemainSelf,hiding
2970,6,PLAIN,in,RemainSelf,in
2970,7,PLAIN,the,RemainSelf,the
2970,8,PLAIN,ruins,RemainSelf,ruins
2970,9,PLAIN,in,RemainSelf,in
2970,10,PLAIN,the,RemainSelf,the
2970,11,PLAIN,Polish,RemainSelf,Polish
2970,12,PLAIN,part,RemainSelf,part
2970,13,PLAIN,of,RemainSelf,of
2970,14,PLAIN,the,RemainSelf,the
2970,15,PLAIN,city,RemainSelf,city
2970,16,PUNCT,(,RemainSelf,(
2970,17,PLAIN,see,RemainSelf,see
2970,18,PUNCT,:,RemainSelf,:
2970,19,PLAIN,Wladyslaw,RemainSelf,Wladyslaw
2970,20,PLAIN,Szpilman,RemainSelf,Szpilman
2970,21,PUNCT,),RemainSelf,)
2970,22,PUNCT,.,RemainSelf,.
2971,0,PLAIN,British,RemainSelf,British
2971,1,PLAIN,writer,RemainSelf,writer
2971,2,PLAIN,Kira,RemainSelf,Kira
2971,3,PLAIN,Cochrane,RemainSelf,Cochrane
2971,4,PUNCT,",",RemainSelf,","
2971,5,PLAIN,after,RemainSelf,after
2971,6,PLAIN,moving,RemainSelf,moving
2971,7,PLAIN,to,RemainSelf,to
2971,8,PLAIN,the,RemainSelf,the
2971,9,LETTERS,U.S.,ToBeNormalized,u s
2971,10,PUNCT,",",RemainSelf,","
2971,11,PLAIN,found,RemainSelf,found
2971,12,PLAIN,herself,RemainSelf,herself
2971,13,PLAIN,grappling,RemainSelf,grappling
2971,14,PLAIN,with,RemainSelf,with
2971,15,PLAIN,the,RemainSelf,the
2971,16,PLAIN,American,RemainSelf,American
2971,17,PLAIN,approach,RemainSelf,approach
2971,18,PLAIN,to,RemainSelf,to
2971,19,PLAIN,dating,RemainSelf,dating
2971,20,PUNCT,.,RemainSelf,.
2972,0,PLAIN,Jascha,RemainSelf,Jascha
2972,1,PLAIN,HorensteinJoel,RemainSelf,HorensteinJoel
2972,2,PLAIN,Lazar,RemainSelf,Lazar
2972,3,PUNCT,.,RemainSelf,.
2973,0,PLAIN,Retrieved,RemainSelf,Retrieved
2973,1,DATE,"June 30, 2010",ToBeNormalized,june thirtieth twenty ten
2973,2,PUNCT,.,RemainSelf,.
2974,0,PLAIN,Estimates,RemainSelf,Estimates
2974,1,PLAIN,of,RemainSelf,of
2974,2,PLAIN,the,RemainSelf,the
2974,3,PLAIN,dollar,RemainSelf,dollar
2974,4,PLAIN,cost,RemainSelf,cost
2974,5,PLAIN,of,RemainSelf,of
2974,6,PLAIN,carbon,RemainSelf,carbon
2974,7,PLAIN,dioxide,RemainSelf,dioxide
2974,8,PLAIN,pollution,RemainSelf,pollution
2974,9,PLAIN,is,RemainSelf,is
2974,10,PLAIN,given,RemainSelf,given
2974,11,PLAIN,per,RemainSelf,per
2974,12,PLAIN,tonne,RemainSelf,tonne
2974,13,PUNCT,",",RemainSelf,","
2974,14,PLAIN,either,RemainSelf,either
2974,15,PLAIN,carbon,RemainSelf,carbon
2974,16,PUNCT,",",RemainSelf,","
2974,17,VERBATIM,$,RemainSelf,$
2974,18,PLAIN,X,RemainSelf,X
2974,19,PUNCT,/,RemainSelf,/
2974,20,VERBATIM,tC,ToBeNormalized,t c
2974,21,PUNCT,",",RemainSelf,","
2974,22,PLAIN,or,RemainSelf,or
2974,23,PLAIN,carbon,RemainSelf,carbon
2974,24,PLAIN,dioxide,RemainSelf,dioxide
2974,25,PUNCT,",",RemainSelf,","
2974,26,VERBATIM,$,RemainSelf,$
2974,27,PLAIN,X,RemainSelf,X
2974,28,PUNCT,/,RemainSelf,/
2974,29,LETTERS,tCO,ToBeNormalized,t c o
2974,30,CARDINAL,2,ToBeNormalized,two
2974,31,PUNCT,.,RemainSelf,.
2975,0,PLAIN,It,RemainSelf,It
2975,1,PLAIN,was,RemainSelf,was
2975,2,PLAIN,produced,RemainSelf,produced
2975,3,PLAIN,by,RemainSelf,by
2975,4,PLAIN,Four,RemainSelf,Four
2975,5,PLAIN,Star,RemainSelf,Star
2975,6,PLAIN,Productions,RemainSelf,Productions
2975,7,PUNCT,",",RemainSelf,","
2975,8,PLAIN,and,RemainSelf,and
2975,9,PLAIN,was,RemainSelf,was
2975,10,PLAIN,a,RemainSelf,a
2975,11,PLAIN,half,RemainSelf,half
2975,12,PLAIN,hour,RemainSelf,hour
2975,13,PLAIN,series,RemainSelf,series
2975,14,PUNCT,.,RemainSelf,.
2976,0,PLAIN,In,RemainSelf,In
2976,1,DATE,August 1941,ToBeNormalized,august nineteen forty one
2976,2,PUNCT,",",RemainSelf,","
2976,3,PLAIN,the,RemainSelf,the
2976,4,PLAIN,Germans,RemainSelf,Germans
2976,5,PLAIN,ordered,RemainSelf,ordered
2976,6,PLAIN,the,RemainSelf,the
2976,7,PLAIN,establishment,RemainSelf,establishment
2976,8,PLAIN,of,RemainSelf,of
2976,9,PLAIN,a,RemainSelf,a
2976,10,PLAIN,ghetto,RemainSelf,ghetto
2976,11,PLAIN,in,RemainSelf,in
2976,12,PLAIN,Bialystok,RemainSelf,Bialystok
2976,13,PUNCT,.,RemainSelf,.
2977,0,PLAIN,During,RemainSelf,During
2977,1,PLAIN,rush,RemainSelf,rush
2977,2,PLAIN,hours,RemainSelf,hours
2977,3,PUNCT,",",RemainSelf,","
2977,4,PLAIN,parking,RemainSelf,parking
2977,5,PLAIN,is,RemainSelf,is
2977,6,PLAIN,prohibited,RemainSelf,prohibited
2977,7,PLAIN,north,RemainSelf,north
2977,8,PLAIN,of,RemainSelf,of
2977,9,PLAIN,Douglass,RemainSelf,Douglass
2977,10,PLAIN,Boulevard,RemainSelf,Boulevard
2977,11,PUNCT,.,RemainSelf,.
2978,0,PLAIN,It,RemainSelf,It
2978,1,PLAIN,was,RemainSelf,was
2978,2,PLAIN,during,RemainSelf,during
2978,3,PLAIN,this,RemainSelf,this
2978,4,PLAIN,time,RemainSelf,time
2978,5,PLAIN,that,RemainSelf,that
2978,6,PLAIN,Rocchi,RemainSelf,Rocchi
2978,7,PLAIN,began,RemainSelf,began
2978,8,PLAIN,to,RemainSelf,to
2978,9,PLAIN,develop,RemainSelf,develop
2978,10,PLAIN,a,RemainSelf,a
2978,11,PLAIN,partnership,RemainSelf,partnership
2978,12,PLAIN,with,RemainSelf,with
2978,13,PLAIN,teammate,RemainSelf,teammate
2978,14,PLAIN,Paolo,RemainSelf,Paolo
2978,15,PLAIN,Di,RemainSelf,Di
2978,16,PLAIN,Canio,RemainSelf,Canio
2978,17,PUNCT,.,RemainSelf,.
2979,0,PLAIN,The,RemainSelf,The
2979,1,PLAIN,South,RemainSelf,South
2979,2,PLAIN,Australian,RemainSelf,Australian
2979,3,PLAIN,Advertiser,ToBeNormalized,advertizer
2979,4,PUNCT,(,RemainSelf,(
2979,5,PLAIN,Adelaide,RemainSelf,Adelaide
2979,6,PUNCT,",",RemainSelf,","
2979,7,PLAIN,SA,RemainSelf,SA
2979,8,PUNCT,:,RemainSelf,:
2979,9,DATE,1858,ToBeNormalized,eighteen fifty eight
2979,10,PLAIN,-,ToBeNormalized,to
2979,11,DATE,1889,ToBeNormalized,eighteen eighty nine
2979,12,PUNCT,),RemainSelf,)
2979,13,PUNCT,(,RemainSelf,(
2979,14,PLAIN,Adelaide,RemainSelf,Adelaide
2979,15,PUNCT,",",RemainSelf,","
2979,16,PLAIN,SA,RemainSelf,SA
2979,17,PUNCT,:,RemainSelf,:
2979,18,PLAIN,National,RemainSelf,National
2979,19,PLAIN,Library,RemainSelf,Library
2979,20,PLAIN,of,RemainSelf,of
2979,21,PLAIN,Australia,RemainSelf,Australia
2979,22,PUNCT,),RemainSelf,)
2979,23,PUNCT,.,RemainSelf,.
2980,0,PLAIN,In,RemainSelf,In
2980,1,PLAIN,such,RemainSelf,such
2980,2,PLAIN,cases,RemainSelf,cases
2980,3,PLAIN,the,RemainSelf,the
2980,4,PLAIN,original,RemainSelf,original
2980,5,PLAIN,symmetry,RemainSelf,symmetry
2980,6,PLAIN,of,RemainSelf,of
2980,7,PLAIN,form,RemainSelf,form
2980,8,PLAIN,seems,RemainSelf,seems
2980,9,PLAIN,often,RemainSelf,often
2980,10,PLAIN,to,RemainSelf,to
2980,11,PLAIN,have,RemainSelf,have
2980,12,PLAIN,been,RemainSelf,been
2980,13,PLAIN,distorted,RemainSelf,distorted
2980,14,PLAIN,by,RemainSelf,by
2980,15,PLAIN,historical,RemainSelf,historical
2980,16,PLAIN,changes,RemainSelf,changes
2980,17,PUNCT,.,RemainSelf,.
2981,0,PLAIN,It,RemainSelf,It
2981,1,PLAIN,supports,RemainSelf,supports
2981,2,PLAIN,subdivision,RemainSelf,subdivision
2981,3,PLAIN,surfaces,RemainSelf,surfaces
2981,4,PUNCT,",",RemainSelf,","
2981,5,PLAIN,b,RemainSelf,b
2981,6,VERBATIM,-,RemainSelf,-
2981,7,PLAIN,spline,RemainSelf,spline
2981,8,PUNCT,",",RemainSelf,","
2981,9,PLAIN,NURBS,RemainSelf,NURBS
2981,10,PLAIN,and,RemainSelf,and
2981,11,PLAIN,boolean,RemainSelf,boolean
2981,12,PLAIN,operations,RemainSelf,operations
2981,13,PUNCT,.,RemainSelf,.
2982,0,PUNCT,"""",RemainSelf,""""
2982,1,PLAIN,Thursday,RemainSelf,Thursday
2982,2,PLAIN,Final,RemainSelf,Final
2982,3,PLAIN,Ratings,RemainSelf,Ratings
2982,4,PUNCT,:,RemainSelf,:
2982,5,PUNCT,',RemainSelf,'
2982,6,PLAIN,Big,RemainSelf,Big
2982,7,PLAIN,Bang,RemainSelf,Bang
2982,8,PLAIN,Theory,RemainSelf,Theory
2982,9,PUNCT,",",RemainSelf,","
2982,10,PUNCT,',RemainSelf,'
2982,11,PUNCT,',RemainSelf,'
2982,12,PLAIN,Grey's,RemainSelf,Grey's
2982,13,PUNCT,",",RemainSelf,","
2982,14,PUNCT,',RemainSelf,'
2982,15,PUNCT,',RemainSelf,'
2982,16,PLAIN,Prime,RemainSelf,Prime
2982,17,PLAIN,Suspect,RemainSelf,Suspect
2982,18,PUNCT,',RemainSelf,'
2982,19,PLAIN,Adjusted,RemainSelf,Adjusted
2982,20,PLAIN,Up,RemainSelf,Up
2982,21,PUNCT,;,RemainSelf,;
2982,22,PUNCT,',RemainSelf,'
2982,23,PLAIN,Bones,RemainSelf,Bones
2982,24,PUNCT,",",RemainSelf,","
2982,25,PUNCT,',RemainSelf,'
2982,26,PUNCT,',RemainSelf,'
2982,27,PLAIN,Rules,RemainSelf,Rules
2982,28,PUNCT,",",RemainSelf,","
2982,29,PUNCT,',RemainSelf,'
2982,30,PUNCT,',RemainSelf,'
2982,31,PLAIN,Private,RemainSelf,Private
2982,32,PLAIN,Practice,RemainSelf,Practice
2982,33,PUNCT,',RemainSelf,'
2982,34,PLAIN,Adjusted,RemainSelf,Adjusted
2982,35,PLAIN,Down,RemainSelf,Down
2982,36,PUNCT,"""",RemainSelf,""""
2982,37,PUNCT,.,RemainSelf,.
2983,0,PLAIN,He,RemainSelf,He
2983,1,PLAIN,remained,RemainSelf,remained
2983,2,PLAIN,an,RemainSelf,an
2983,3,PLAIN,elected,RemainSelf,elected
2983,4,PLAIN,member,RemainSelf,member
2983,5,PLAIN,until,RemainSelf,until
2983,6,PLAIN,the,RemainSelf,the
2983,7,PLAIN,abolition,RemainSelf,abolition
2983,8,PLAIN,of,RemainSelf,of
2983,9,PLAIN,the,RemainSelf,the
2983,10,PLAIN,provincial,RemainSelf,provincial
2983,11,PLAIN,government,RemainSelf,government
2983,12,PLAIN,system,RemainSelf,system
2983,13,PLAIN,at,RemainSelf,at
2983,14,PLAIN,the,RemainSelf,the
2983,15,PLAIN,end,RemainSelf,end
2983,16,PLAIN,of,RemainSelf,of
2983,17,DATE,1876,ToBeNormalized,eighteen seventy six
2983,18,PUNCT,.,RemainSelf,.
2984,0,PLAIN,In,RemainSelf,In
2984,1,DATE,2015,ToBeNormalized,twenty fifteen
2984,2,PUNCT,",",RemainSelf,","
2984,3,PLAIN,Buono,RemainSelf,Buono
2984,4,PLAIN,sold,RemainSelf,sold
2984,5,PLAIN,her,RemainSelf,her
2984,6,PLAIN,home,RemainSelf,home
2984,7,PLAIN,in,RemainSelf,in
2984,8,PLAIN,Metuchen,RemainSelf,Metuchen
2984,9,PLAIN,and,RemainSelf,and
2984,10,PLAIN,moved,RemainSelf,moved
2984,11,PLAIN,to,RemainSelf,to
2984,12,PLAIN,portland,RemainSelf,portland
2984,13,PLAIN,oregon,RemainSelf,oregon
2984,14,PUNCT,.,RemainSelf,.
2985,0,PLAIN,The,RemainSelf,The
2985,1,PLAIN,Marbled,RemainSelf,Marbled
2985,2,PLAIN,Brown,RemainSelf,Brown
2985,3,PUNCT,(,RemainSelf,(
2985,4,PLAIN,Drymonia,RemainSelf,Drymonia
2985,5,PLAIN,dodonaea,RemainSelf,dodonaea
2985,6,PUNCT,),RemainSelf,)
2985,7,PLAIN,is,RemainSelf,is
2985,8,PLAIN,a,RemainSelf,a
2985,9,PLAIN,moth,RemainSelf,moth
2985,10,PLAIN,of,RemainSelf,of
2985,11,PLAIN,the,RemainSelf,the
2985,12,PLAIN,family,RemainSelf,family
2985,13,PLAIN,Notodontidae,RemainSelf,Notodontidae
2985,14,PUNCT,.,RemainSelf,.
2986,0,PLAIN,Retrieved,RemainSelf,Retrieved
2986,1,DATE,"November 12, 2011",ToBeNormalized,november twelfth twenty eleven
2986,2,PUNCT,.,RemainSelf,.
2987,0,PLAIN,Retrieved,RemainSelf,Retrieved
2987,1,DATE,"December 17, 2011",ToBeNormalized,december seventeenth twenty eleven
2987,2,PUNCT,.,RemainSelf,.
2988,0,PLAIN,Over,RemainSelf,Over
2988,1,CARDINAL,100,ToBeNormalized,one hundred
2988,2,PLAIN,bus,RemainSelf,bus
2988,3,PLAIN,carriers,RemainSelf,carriers
2988,4,PLAIN,utilize,RemainSelf,utilize
2988,5,PLAIN,the,RemainSelf,the
2988,6,PLAIN,Exclusive,RemainSelf,Exclusive
2988,7,PLAIN,Bus,RemainSelf,Bus
2988,8,PLAIN,Lane,RemainSelf,Lane
2988,9,PUNCT,.,RemainSelf,.
2989,0,PLAIN,World,RemainSelf,World
2989,1,PLAIN,War,RemainSelf,War
2989,2,CARDINAL,II,ToBeNormalized,two
2989,3,PLAIN,military,RemainSelf,military
2989,4,PLAIN,engagements,RemainSelf,engagements
2989,5,PLAIN,in,RemainSelf,in
2989,6,PLAIN,Southern,RemainSelf,Southern
2989,7,PLAIN,Europe,RemainSelf,Europe
2989,8,PLAIN,and,RemainSelf,and
2989,9,PLAIN,elsewhere,RemainSelf,elsewhere
2989,10,PLAIN,are,RemainSelf,are
2989,11,PLAIN,generally,RemainSelf,generally
2989,12,PLAIN,considered,RemainSelf,considered
2989,13,PLAIN,under,RemainSelf,under
2989,14,PLAIN,separate,RemainSelf,separate
2989,15,PLAIN,headings,RemainSelf,headings
2989,16,PUNCT,.,RemainSelf,.
2990,0,PLAIN,Yankovic's,RemainSelf,Yankovic's
2990,1,PLAIN,trademark,RemainSelf,trademark
2990,2,PLAIN,instrument,RemainSelf,instrument
2990,3,PUNCT,",",RemainSelf,","
2990,4,PLAIN,the,RemainSelf,the
2990,5,PLAIN,accordion,RemainSelf,accordion
2990,6,PUNCT,",",RemainSelf,","
2990,7,PLAIN,is,RemainSelf,is
2990,8,PLAIN,used,RemainSelf,used
2990,9,PLAIN,on,RemainSelf,on
2990,10,PLAIN,all,RemainSelf,all
2990,11,PLAIN,songs,RemainSelf,songs
2990,12,PLAIN,featured,RemainSelf,featured
2990,13,PLAIN,on,RemainSelf,on
2990,14,PLAIN,the,RemainSelf,the
2990,15,PLAIN,album,RemainSelf,album
2990,16,PUNCT,.,RemainSelf,.
2991,0,PLAIN,It,RemainSelf,It
2991,1,PLAIN,has,RemainSelf,has
2991,2,PLAIN,been,RemainSelf,been
2991,3,PLAIN,held,RemainSelf,held
2991,4,PLAIN,on,RemainSelf,on
2991,5,PLAIN,the,RemainSelf,the
2991,6,PLAIN,grounds,RemainSelf,grounds
2991,7,PLAIN,of,RemainSelf,of
2991,8,PLAIN,Spoutwood,RemainSelf,Spoutwood
2991,9,PLAIN,Farm,RemainSelf,Farm
2991,10,PLAIN,Center,RemainSelf,Center
2991,11,PLAIN,since,RemainSelf,since
2991,12,DATE,1991,ToBeNormalized,nineteen ninety one
2991,13,PUNCT,.,RemainSelf,.
2992,0,PUNCT,"""",RemainSelf,""""
2992,1,PLAIN,Once,RemainSelf,Once
2992,2,PLAIN,Upon,RemainSelf,Upon
2992,3,PLAIN,a,RemainSelf,a
2992,4,PLAIN,Mattress,RemainSelf,Mattress
2992,5,PUNCT,"""",RemainSelf,""""
2992,6,PUNCT,.,RemainSelf,.
2993,0,PLAIN,The,RemainSelf,The
2993,1,PLAIN,vast,RemainSelf,vast
2993,2,PLAIN,majority,RemainSelf,majority
2993,3,PLAIN,of,RemainSelf,of
2993,4,PLAIN,the,RemainSelf,the
2993,5,CARDINAL,"40,000",ToBeNormalized,forty thousand
2993,6,PLAIN,Jews,RemainSelf,Jews
2993,7,PLAIN,in,RemainSelf,in
2993,8,PLAIN,Poland,RemainSelf,Poland
2993,9,PLAIN,by,RemainSelf,by
2993,10,PLAIN,the,RemainSelf,the
2993,11,PLAIN,late,RemainSelf,late
2993,12,DATE,1960s,ToBeNormalized,nineteen sixties
2993,13,PLAIN,were,RemainSelf,were
2993,14,PLAIN,completely,RemainSelf,completely
2993,15,PLAIN,assimilated,RemainSelf,assimilated
2993,16,PLAIN,into,RemainSelf,into
2993,17,PLAIN,the,RemainSelf,the
2993,18,PLAIN,broader,RemainSelf,broader
2993,19,PLAIN,society,RemainSelf,society
2993,20,PUNCT,.,RemainSelf,.
2994,0,PLAIN,The,RemainSelf,The
2994,1,PLAIN,New,RemainSelf,New
2994,2,PLAIN,York,RemainSelf,York
